COST,501.5,2022-10-31
AMZN,102.44,2022-10-31
MSFT,232.13,2022-10-31
UNH,555.15,2022-10-31
JNJ,173.97,2022-10-31
JPM,125.88,2022-10-31
AAPL,146.87,2022-11-10
GOOGL,93.94,2022-11-10
TSLA,190.72,2022-11-10
META,111.87,2022-11-10
COST,513.13,2022-11-10
AMZN,96.63,2022-11-10
MSFT,242.98,2022-11-10
UNH,544.17,2022-11-10
JNJ,174.47,2022-11-10
JPM,135.08,2022-11-10
AAPL,141.17,2022-11-20
GOOGL,95.19,2022-11-20
TSLA,180.83,2022-11-20
META,109.46,2022-11-20
COST,528.96,2022-11-20
AMZN,92.42,2022-11-20
MSFT,240.33,2022-11-20
UNH,528.0,2022-11-20
JNJ,176.09,2022-11-20
JPM,136.56,2022-11-20
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,147.27,2022-10-21
GOOGL,101.13,2022-10-21
TSLA,214.44,2022-10-21
META,130.01,2022-10-21
COST,478.18,2022-10-21
AMZN,119.32,2022-10-21
MSFT,242.12,2022-10-21
UNH,533.73,2022-10-21
JNJ,168.71,2022-10-21
JPM,122.23,2022-10-21
AAPL,153.34,2022-10-31
GOOGL,94.51,2022-10-31
TSLA,227.54,2022-10-31
META,93.16,2022-10-31
COST,501.5,2022-10-31
AMZN,102.44,2022-10-31
MSFT,232.13,2022-10-31
UNH,555.15,2022-10-31
JNJ,173.97,2022-10-31
JPM,125.88,2022-10-31
AAPL,146.87,2022-11-10
GOOGL,93.94,2022-11-10
TSLA,190.72,2022-11-10
META,111.87,2022-11-10
COST,513.13,2022-11-10
AMZN,96.63,2022-11-10
MSFT,242.98,2022-11-10
UNH,544.17,2022-11-10
JNJ,174.47,2022-11-10
JPM,135.08,2022-11-10
AAPL,141.17,2022-11-20
GOOGL,95.19,2022-11-20
TSLA,180.83,2022-11-20
META,109.46,2022-11-20
COST,528.96,2022-11-20
AMZN,92.42,2022-11-20
MSFT,240.33,2022-11-20
UNH,528.0,2022-11-20
JNJ,176.09,2022-11-20
JPM,136.56,2022-11-20
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,147.27,2022-10-21
GOOGL,101.13,2022-10-21
TSLA,214.44,2022-10-21
META,130.01,2022-10-21
COST,478.18,2022-10-21
AMZN,119.32,2022-10-21
MSFT,242.12,2022-10-21
UNH,533.73,2022-10-21
JNJ,168.71,2022-10-21
JPM,122.23,2022-10-21
AAPL,153.34,2022-10-31
GOOGL,94.51,2022-10-31
TSLA,227.54,2022-10-31
META,93.16,2022-10-31
COST,501.5,2022-10-31
AMZN,102.44,2022-10-31
MSFT,232.13,2022-10-31
UNH,555.15,2022-10-31
JNJ,173.97,2022-10-31
JPM,125.88,2022-10-31
AAPL,146.87,2022-11-10
GOOGL,93.94,2022-11-10
TSLA,190.72,2022-11-10
META,111.87,2022-11-10
COST,513.13,2022-11-10
AMZN,96.63,2022-11-10
MSFT,242.98,2022-11-10
UNH,544.17,2022-11-10
JNJ,174.47,2022-11-10
JPM,135.08,2022-11-10
AAPL,141.17,2022-11-20
GOOGL,95.19,2022-11-20
TSLA,180.83,2022-11-20
META,109.46,2022-11-20
COST,528.96,2022-11-20
AMZN,92.42,2022-11-20
MSFT,240.33,2022-11-20
UNH,528.0,2022-11-20
JNJ,176.09,2022-11-20
JPM,136.56,2022-11-20
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,138.98,2022-10-11
GOOGL,97.18,2022-10-11
TSLA,216.5,2022-10-11
META,128.54,2022-10-11
COST,472.02,2022-10-11
AMZN,112.21,2022-10-11
MSFT,225.41,2022-10-11
UNH,499.81,2022-10-11
JNJ,162.73,2022-10-11
JPM,101.96,2022-10-11
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
TSLA,180.83,2022-11-30
META,109.46,2022-11-30
COST,528.96,2022-11-30
AMZN,92.42,2022-11-30
MSFT,240.33,2022-11-30
UNH,528.0,2022-11-30
JNJ,176.09,2022-11-30
JPM,136.56,2022-11-30
AAPL,141.17,2022-11-30
GOOGL,95.19,2022-11-30
